case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1609;Settlement Instructions;2024-10-31 22:18:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Trade Confirmation;2024-10-31 23:18:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Trade Validation;2024-10-31 23:58:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Trade Execution;2024-11-01 00:42:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;1.0002;0.0483;43765494.0;;;;;;
Case_1609;Volatility Smile Analysis;2024-11-01 00:58:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Collateral Management;2024-11-01 02:32:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Trade Reconciliation;2024-11-01 02:40:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Strategy Validation;2024-11-01 02:46:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Premium Settlement;2024-11-01 03:06:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Greeks Calculation;2024-11-01 03:32:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;-0.28;0.052;9221.58;-784.06;;
Case_1609;Position Reconciliation;2024-11-01 03:55:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Credit Check;2024-11-01 05:06:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Initial Margin Calculation;2024-11-01 05:18:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Risk Assessment;2024-11-01 05:30:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;1.44;38%
Case_1609;Trade Matching;2024-11-01 06:21:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Skew Calibration;2024-11-01 07:18:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;CSA Verification;2024-11-01 07:26:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Surface Construction;2024-11-01 07:34:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Trade Allocation;2024-11-01 08:13:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Final Settlement;2024-11-01 11:48:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;KYC Refresh Check;2024-11-01 13:18:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;ISDA Master Agreement Check;2024-11-01 13:45:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Market Making Spread Calculation;2024-11-01 17:24:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1609;Client Limit Validation;2024-11-01 18:59:10.551762;Market Maker B;AUD/USD;Risk Reversal;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_161;Trade Initiated;2024-11-07 19:18:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Volatility Surface Analysis;2024-11-07 20:10:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Market Data Validation;2024-11-07 20:16:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Trade Confirmation;2024-11-07 21:33:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Premium Calculation;2024-11-07 21:39:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Quote Provided;2024-11-07 21:43:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Trade Allocation;2024-11-07 21:52:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Strategy Validation;2024-11-07 22:13:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Trade Validation;2024-11-07 22:20:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Credit Check;2024-11-07 22:25:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Quote Requested;2024-11-07 23:06:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Settlement Instructions;2024-11-07 23:34:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Position Reconciliation;2024-11-07 23:38:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Trade Execution;2024-11-07 23:42:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;1.0123;0.0498;35983546.0;;;;;;
Case_161;Risk Assessment;2024-11-08 03:03:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;2.12;70%
Case_161;Trade Matching;2024-11-08 03:18:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Initial Margin Calculation;2024-11-08 03:45:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Premium Settlement;2024-11-08 03:58:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Final Settlement;2024-11-08 05:06:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Best Execution Validation;2024-11-08 05:42:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Greeks Calculation;2024-11-08 06:18:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;-0.32;0.084;6471.98;-554.47;;
Case_161;Exercise Decision;2024-11-08 10:30:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Transaction Reporting Check;2024-11-08 10:38:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Trade Reconciliation;2024-11-08 12:32:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Collateral Management;2024-11-08 12:42:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Trade Transparency Assessment;2024-11-08 12:48:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_161;Regulatory Reporting Generation;2024-11-08 15:40:10.404526;Client Desk D;EUR/USD;Strangle;Murex;Hedge Fund;Gamma Scalping;;;;;;;;;
Case_1610;Trade Initiated;2024-10-20 19:18:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Market Data Validation;2024-10-20 20:16:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Quote Provided;2024-10-20 20:28:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Premium Calculation;2024-10-20 20:30:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Trade Allocation;2024-10-20 20:38:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Volatility Surface Analysis;2024-10-20 20:40:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Trade Execution;2024-10-20 20:54:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;1.0856;0.0281;22754275.0;;;;;;
Case_1610;Risk Assessment;2024-10-20 21:58:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;2.63;73%
Case_1610;Quote Requested;2024-10-20 22:18:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Position Reconciliation;2024-10-20 23:25:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Trade Matching;2024-10-21 00:12:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Exercise Decision;2024-10-21 00:58:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Collateral Management;2024-10-21 01:01:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Credit Check;2024-10-21 02:12:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Greeks Calculation;2024-10-21 06:06:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;0.92;0.079;28505.16;-282.47;;
Case_1610;Strategy Validation;2024-10-21 06:07:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Trade Confirmation;2024-10-21 06:47:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Initial Margin Calculation;2024-10-21 07:34:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Trade Reconciliation;2024-10-21 08:08:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Final Settlement;2024-10-21 08:36:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Settlement Instructions;2024-10-21 09:28:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Trade Validation;2024-10-21 10:18:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1610;Premium Settlement;2024-10-21 11:48:10.552759;Hedge Desk C;EUR/USD;Straddle;Summit;Corporate;Vega Trading;;;;;;;;;
Case_1611;Trade Initiated;2024-11-11 19:18:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Market Data Validation;2024-11-11 19:51:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Premium Calculation;2024-11-11 19:57:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Volatility Surface Analysis;2024-11-11 21:00:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Collateral Management;2024-11-11 21:28:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Quote Provided;2024-11-11 21:58:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Quote Requested;2024-11-11 22:02:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Trade Execution;2024-11-11 22:12:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;1.0283;0.0192;36205963.0;;;;;;
Case_1611;Credit Check;2024-11-11 22:54:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Risk Assessment;2024-11-11 23:58:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;3.23;10%
Case_1611;Settlement Instructions;2024-11-12 03:02:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Trade Allocation;2024-11-12 03:18:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Trade Confirmation;2024-11-12 03:32:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Initial Margin Calculation;2024-11-12 03:42:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Exercise Decision;2024-11-12 03:48:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Strategy Validation;2024-11-12 04:10:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Trade Validation;2024-11-12 04:54:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Premium Settlement;2024-11-12 05:01:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Position Reconciliation;2024-11-12 06:09:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Trade Reconciliation;2024-11-12 07:24:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Final Settlement;2024-11-12 08:36:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Greeks Calculation;2024-11-12 09:03:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;-0.09;0.132;44609.42;-60.79;;
Case_1611;KYC Refresh Check;2024-11-12 10:54:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;ISDA Master Agreement Check;2024-11-12 14:05:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Client Limit Validation;2024-11-12 14:28:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;Trade Matching;2024-11-12 14:58:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1611;CSA Verification;2024-11-12 15:42:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Internal;Corporate;Vol Surface Trading;;;;;;;;;
Case_1612;Trade Initiated;2024-11-17 19:18:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Market Data Validation;2024-11-17 20:18:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Premium Calculation;2024-11-17 20:48:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Volatility Surface Analysis;2024-11-17 21:06:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Greeks Calculation;2024-11-17 21:06:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;0.46;0.032;47190.27;-237.92;;
Case_1612;Quote Provided;2024-11-17 21:18:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Trade Execution;2024-11-17 21:36:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;1.0992;0.0313;43911506.0;;;;;;
Case_1612;Premium Settlement;2024-11-17 21:38:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Collateral Management;2024-11-17 21:41:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Settlement Instructions;2024-11-17 22:28:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Strategy Validation;2024-11-17 22:30:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Quote Requested;2024-11-17 22:34:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Market Making Spread Calculation;2024-11-18 00:56:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Position Reconciliation;2024-11-18 01:03:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Initial Margin Calculation;2024-11-18 01:18:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Trade Matching;2024-11-18 01:54:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Credit Check;2024-11-18 02:32:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Volatility Smile Analysis;2024-11-18 05:16:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Trade Allocation;2024-11-18 06:47:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Final Settlement;2024-11-18 07:46:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Trade Validation;2024-11-18 07:50:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Surface Construction;2024-11-18 09:28:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Exercise Decision;2024-11-18 12:06:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Trade Confirmation;2024-11-18 12:06:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Risk Assessment;2024-11-18 12:24:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;4.23;24%
Case_1612;Skew Calibration;2024-11-18 13:18:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1612;Trade Reconciliation;2024-11-18 15:28:10.552759;Market Maker B;GBP/USD;Risk Reversal;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1613;Trade Initiated;2024-11-08 19:18:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Market Data Validation;2024-11-08 19:47:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Settlement Instructions;2024-11-08 20:35:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Volatility Surface Analysis;2024-11-08 21:04:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Exercise Decision;2024-11-08 21:26:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Trade Execution;2024-11-08 21:36:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;0.9009;0.0147;27847395.0;;;;;;
Case_1613;Premium Calculation;2024-11-08 21:39:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Quote Provided;2024-11-08 21:53:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Trade Validation;2024-11-08 22:18:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Quote Requested;2024-11-08 23:02:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Strategy Validation;2024-11-08 23:03:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Final Settlement;2024-11-08 23:18:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Client Limit Validation;2024-11-08 23:28:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Trade Matching;2024-11-08 23:44:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;CSA Verification;2024-11-09 00:30:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Premium Settlement;2024-11-09 01:00:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Initial Margin Calculation;2024-11-09 01:18:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Credit Check;2024-11-09 01:19:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Position Reconciliation;2024-11-09 03:22:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Trade Confirmation;2024-11-09 05:10:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Collateral Management;2024-11-09 06:34:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Trade Allocation;2024-11-09 07:00:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Greeks Calculation;2024-11-09 07:54:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;0.83;0.185;37463.84;-672.79;;
Case_1613;Trade Reconciliation;2024-11-09 09:36:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;Risk Assessment;2024-11-09 11:27:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;4.81;75%
Case_1613;ISDA Master Agreement Check;2024-11-09 15:14:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1613;KYC Refresh Check;2024-11-09 17:24:10.552759;Hedge Desk C;EUR/USD;Vanilla Put;Murex;Corporate;Vega Trading;;;;;;;;;
Case_1614;Trade Initiated;2024-11-16 19:18:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Market Data Validation;2024-11-16 19:57:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Volatility Surface Analysis;2024-11-16 20:46:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Greeks Calculation;2024-11-16 21:08:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;0.26;0.119;21166.4;-504.2;;
Case_1614;Final Settlement;2024-11-16 21:33:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Premium Calculation;2024-11-16 21:39:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Quote Requested;2024-11-16 22:50:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Exercise Decision;2024-11-16 23:02:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Quote Provided;2024-11-16 23:28:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Strategy Validation;2024-11-16 23:48:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Collateral Management;2024-11-17 00:03:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Credit Check;2024-11-17 00:28:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Trade Execution;2024-11-17 01:00:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;1.0712;0.039;13381014.0;;;;;;
Case_1614;Position Reconciliation;2024-11-17 02:04:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Trade Validation;2024-11-17 02:46:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Premium Settlement;2024-11-17 02:54:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Trade Allocation;2024-11-17 05:45:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
Case_1614;Settlement Instructions;2024-11-17 07:00:10.552759;Options Desk A;EUR/USD;Vanilla Call;Calypso;Corporate;Vega Trading;;;;;;;;;
