case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1358;Premium Settlement;2024-11-12 17:24:10.523838;Market Maker B;USD/JPY;Straddle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1358;KYC Refresh Check;2024-11-13 04:10:10.523838;Market Maker B;USD/JPY;Straddle;Murex;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Initiated;2024-10-25 19:18:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Market Data Validation;2024-10-25 19:47:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Premium Calculation;2024-10-25 20:33:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Volatility Surface Analysis;2024-10-25 20:36:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Quote Provided;2024-10-25 21:23:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Quote Requested;2024-10-25 21:46:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Validation;2024-10-25 22:14:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Initial Margin Calculation;2024-10-25 22:55:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Credit Check;2024-10-25 23:31:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Client Limit Validation;2024-10-26 00:18:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Reconciliation;2024-10-26 00:48:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Execution;2024-10-26 01:06:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;1.098;0.0315;4579513.0;;;;;;
Case_1359;Risk Assessment;2024-10-26 02:30:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;4.93;47%
Case_1359;Greeks Calculation;2024-10-26 02:48:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;0.89;0.016;17392.8;-52.82;;
Case_1359;Final Settlement;2024-10-26 03:18:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Allocation;2024-10-26 03:48:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Premium Settlement;2024-10-26 03:54:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Collateral Management;2024-10-26 04:50:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Exercise Decision;2024-10-26 05:20:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Matching;2024-10-26 05:30:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Trade Confirmation;2024-10-26 07:01:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Strategy Validation;2024-10-26 08:54:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Settlement Instructions;2024-10-26 10:38:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;ISDA Master Agreement Check;2024-10-26 11:24:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;Position Reconciliation;2024-10-26 13:30:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;KYC Refresh Check;2024-10-26 15:40:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_1359;CSA Verification;2024-10-26 19:18:10.523838;Options Desk A;EUR/GBP;Risk Reversal;Summit;Bank;Vol Surface Trading;;;;;;;;;
Case_136;Trade Initiated;2024-11-11 19:18:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Market Data Validation;2024-11-11 19:44:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Premium Calculation;2024-11-11 20:06:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Volatility Surface Analysis;2024-11-11 20:16:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Quote Requested;2024-11-11 20:54:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Trade Execution;2024-11-11 21:30:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;1.0122;0.0378;39852062.0;;;;;;
Case_136;Strategy Validation;2024-11-11 21:38:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Volatility Smile Analysis;2024-11-11 21:42:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Final Settlement;2024-11-11 22:25:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Quote Provided;2024-11-11 22:38:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Settlement Instructions;2024-11-11 23:30:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Exercise Decision;2024-11-11 23:51:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Credit Check;2024-11-12 01:06:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Trade Validation;2024-11-12 02:18:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Greeks Calculation;2024-11-12 02:46:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;0.32;0.182;47897.15;-217.28;;
Case_136;Initial Margin Calculation;2024-11-12 03:15:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;KYC Refresh Check;2024-11-12 03:48:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Collateral Management;2024-11-12 04:39:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Client Limit Validation;2024-11-12 06:25:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Position Reconciliation;2024-11-12 06:48:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Skew Calibration;2024-11-12 07:02:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Surface Construction;2024-11-12 07:52:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;ISDA Master Agreement Check;2024-11-12 07:54:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Trade Reconciliation;2024-11-12 08:22:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Trade Allocation;2024-11-12 10:38:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Market Making Spread Calculation;2024-11-12 10:54:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Risk Assessment;2024-11-12 11:08:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;4.56;34%
Case_136;Premium Settlement;2024-11-12 13:51:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Trade Matching;2024-11-12 14:28:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;Trade Confirmation;2024-11-12 16:30:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_136;CSA Verification;2024-11-12 17:14:10.402527;Market Maker B;EUR/USD;Strangle;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1360;Trade Initiated;2024-10-19 19:18:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Volatility Surface Analysis;2024-10-19 20:02:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Market Data Validation;2024-10-19 20:04:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Trade Execution;2024-10-19 20:36:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;1.0934;0.0124;14738432.0;;;;;;
Case_1360;Strategy Validation;2024-10-19 21:52:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Premium Calculation;2024-10-19 22:00:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Quote Requested;2024-10-19 22:02:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Settlement Instructions;2024-10-19 22:08:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Credit Check;2024-10-19 22:58:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Greeks Calculation;2024-10-19 23:18:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;-0.14;0.074;20365.02;-537.46;;
Case_1360;Final Settlement;2024-10-20 00:12:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Quote Provided;2024-10-20 00:13:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Position Reconciliation;2024-10-20 00:41:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Trade Confirmation;2024-10-20 02:06:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Risk Assessment;2024-10-20 02:39:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;2.51;78%
Case_1360;Initial Margin Calculation;2024-10-20 03:58:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Collateral Management;2024-10-20 05:16:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Trade Matching;2024-10-20 05:42:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Trade Reconciliation;2024-10-20 05:56:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Exercise Decision;2024-10-20 06:58:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Premium Settlement;2024-10-20 07:36:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Trade Allocation;2024-10-20 07:40:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1360;Trade Validation;2024-10-20 09:33:10.523838;Hedge Desk C;EUR/GBP;Vanilla Call;Murex;Bank;Delta Hedge;;;;;;;;;
Case_1361;Trade Initiated;2024-10-24 19:18:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Market Data Validation;2024-10-24 20:11:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Quote Requested;2024-10-24 20:18:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Volatility Surface Analysis;2024-10-24 20:26:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Greeks Calculation;2024-10-24 20:46:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;-0.75;0.079;10787.35;-617.23;;
Case_1361;Premium Calculation;2024-10-24 21:06:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Settlement Instructions;2024-10-24 21:52:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Credit Check;2024-10-24 21:52:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Strategy Validation;2024-10-24 22:48:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Trade Validation;2024-10-24 22:59:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Quote Provided;2024-10-24 23:08:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Trade Matching;2024-10-24 23:38:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Trade Execution;2024-10-25 00:06:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;0.9832;0.0087;33835802.0;;;;;;
Case_1361;Trade Allocation;2024-10-25 00:06:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Exercise Decision;2024-10-25 01:38:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Collateral Management;2024-10-25 01:42:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Risk Assessment;2024-10-25 02:30:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;1.65;77%
Case_1361;Trade Confirmation;2024-10-25 04:05:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Premium Settlement;2024-10-25 06:42:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Initial Margin Calculation;2024-10-25 07:03:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Trade Reconciliation;2024-10-25 11:48:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Position Reconciliation;2024-10-25 13:02:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1361;Final Settlement;2024-10-25 16:18:10.524845;Options Desk A;EUR/GBP;Strangle;Internal;Bank;Gamma Scalping;;;;;;;;;
Case_1362;Trade Initiated;2024-10-27 19:18:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Volatility Surface Analysis;2024-10-27 19:56:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Market Data Validation;2024-10-27 20:12:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Trade Execution;2024-10-27 20:18:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;0.9793;0.0231;27848800.0;;;;;;
Case_1362;Quote Requested;2024-10-27 20:58:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Premium Calculation;2024-10-27 21:27:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Greeks Calculation;2024-10-27 21:41:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;-0.51;0.066;696.77;-165.37;;
Case_1362;Quote Provided;2024-10-27 22:03:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Trade Validation;2024-10-27 22:30:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Collateral Management;2024-10-27 23:12:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Strategy Validation;2024-10-27 23:44:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Position Reconciliation;2024-10-28 00:03:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Credit Check;2024-10-28 00:19:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Settlement Instructions;2024-10-28 00:22:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Trade Allocation;2024-10-28 01:08:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Trade Confirmation;2024-10-28 01:18:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Premium Settlement;2024-10-28 01:18:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Initial Margin Calculation;2024-10-28 02:49:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Final Settlement;2024-10-28 04:03:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Trade Matching;2024-10-28 05:13:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Risk Assessment;2024-10-28 06:33:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;4.97;89%
Case_1362;Trade Reconciliation;2024-10-28 11:26:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1362;Exercise Decision;2024-10-28 14:18:10.524845;Client Desk D;GBP/USD;Butterfly;Calypso;Corporate;Delta Hedge;;;;;;;;;
Case_1363;Trade Initiated;2024-11-07 19:18:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Market Data Validation;2024-11-07 19:34:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Premium Calculation;2024-11-07 19:51:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Quote Provided;2024-11-07 20:43:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Volatility Surface Analysis;2024-11-07 21:12:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Quote Requested;2024-11-07 21:54:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Position Reconciliation;2024-11-07 22:14:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Trade Execution;2024-11-07 22:24:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;0.9286;0.0082;21461056.0;;;;;;
Case_1363;Trade Allocation;2024-11-07 22:30:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Premium Settlement;2024-11-07 23:21:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Risk Assessment;2024-11-08 00:19:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;2.82;99%
Case_1363;Trade Confirmation;2024-11-08 00:33:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Trade Matching;2024-11-08 00:38:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Exercise Decision;2024-11-08 00:38:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Settlement Instructions;2024-11-08 02:23:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Final Settlement;2024-11-08 03:44:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Trade Validation;2024-11-08 05:03:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Best Execution Validation;2024-11-08 06:06:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Trade Reconciliation;2024-11-08 07:02:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Strategy Validation;2024-11-08 07:40:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Initial Margin Calculation;2024-11-08 07:52:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Transaction Reporting Check;2024-11-08 07:57:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Greeks Calculation;2024-11-08 08:55:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;-0.57;0.01;16483.42;-326.17;;
Case_1363;Credit Check;2024-11-08 10:54:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Regulatory Reporting Generation;2024-11-08 11:46:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Collateral Management;2024-11-08 12:38:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1363;Trade Transparency Assessment;2024-11-08 19:53:10.524845;Options Desk A;EUR/USD;Straddle;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1364;Trade Initiated;2024-11-02 19:18:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Market Data Validation;2024-11-02 19:59:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Volatility Surface Analysis;2024-11-02 20:34:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Quote Requested;2024-11-02 20:34:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Trade Validation;2024-11-02 21:58:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Premium Calculation;2024-11-02 22:00:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Quote Provided;2024-11-02 22:08:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Trade Matching;2024-11-02 22:38:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Initial Margin Calculation;2024-11-02 22:38:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Credit Check;2024-11-02 23:02:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Risk Assessment;2024-11-02 23:09:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;4.82;20%
Case_1364;Strategy Validation;2024-11-03 00:06:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Trade Transparency Assessment;2024-11-03 00:12:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Trade Reconciliation;2024-11-03 00:22:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Trade Execution;2024-11-03 00:42:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;1.0816;0.0125;16252048.0;;;;;;
Case_1364;Market Making Spread Calculation;2024-11-03 01:48:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Premium Settlement;2024-11-03 01:54:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
Case_1364;Final Settlement;2024-11-03 03:06:10.524845;Market Maker B;EUR/USD;Risk Reversal;Summit;Hedge Fund;Vega Trading;;;;;;;;;
