case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1150;Trade Execution;2024-11-06 21:18:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;1.0792;0.0092;43039218.0;;;;;;
Case_1150;Quote Requested;2024-11-06 22:30:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Trade Allocation;2024-11-06 23:03:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Quote Provided;2024-11-06 23:58:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Settlement Instructions;2024-11-07 00:06:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Credit Check;2024-11-07 00:40:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Initial Margin Calculation;2024-11-07 01:43:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Strategy Validation;2024-11-07 02:01:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Risk Assessment;2024-11-07 03:08:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;1.13;27%
Case_1150;Collateral Management;2024-11-07 04:54:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Trade Confirmation;2024-11-07 06:55:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Greeks Calculation;2024-11-07 07:03:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;0.26;0.02;42169.75;-340.21;;
Case_1150;Final Settlement;2024-11-07 08:15:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Premium Settlement;2024-11-07 09:06:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Trade Validation;2024-11-07 09:18:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Position Reconciliation;2024-11-07 09:52:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Exercise Decision;2024-11-07 11:18:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1150;Trade Reconciliation;2024-11-07 16:12:10.504085;Options Desk A;AUD/USD;Vanilla Call;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1151;Trade Initiated;2024-11-05 19:18:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Market Data Validation;2024-11-05 19:45:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Volatility Surface Analysis;2024-11-05 20:26:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Premium Calculation;2024-11-05 20:51:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Risk Assessment;2024-11-05 21:08:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;1.15;5%
Case_1151;Quote Requested;2024-11-05 21:42:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Quote Provided;2024-11-05 22:23:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Collateral Management;2024-11-05 22:34:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Position Reconciliation;2024-11-05 23:30:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Execution;2024-11-06 00:12:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;1.0038;0.0351;5354908.0;;;;;;
Case_1151;Transaction Reporting Check;2024-11-06 00:12:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Validation;2024-11-06 00:24:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Matching;2024-11-06 00:24:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Strategy Validation;2024-11-06 02:03:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Transparency Assessment;2024-11-06 02:30:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Initial Margin Calculation;2024-11-06 03:33:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Settlement Instructions;2024-11-06 04:18:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Allocation;2024-11-06 04:22:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Market Making Spread Calculation;2024-11-06 04:48:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Greeks Calculation;2024-11-06 04:52:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;-0.76;0.165;17798.55;-49.77;;
Case_1151;Credit Check;2024-11-06 06:18:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Best Execution Validation;2024-11-06 06:21:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Volatility Smile Analysis;2024-11-06 06:33:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Premium Settlement;2024-11-06 06:58:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Regulatory Reporting Generation;2024-11-06 10:02:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Final Settlement;2024-11-06 10:38:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Skew Calibration;2024-11-06 11:38:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Reconciliation;2024-11-06 11:46:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Trade Confirmation;2024-11-06 14:30:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Exercise Decision;2024-11-06 17:32:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1151;Surface Construction;2024-11-06 22:22:10.504085;Market Maker B;EUR/USD;Vanilla Put;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1152;Trade Initiated;2024-11-06 19:18:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Market Data Validation;2024-11-06 20:03:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Volatility Surface Analysis;2024-11-06 20:14:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Premium Calculation;2024-11-06 21:54:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Credit Check;2024-11-06 22:18:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Trade Allocation;2024-11-06 22:20:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Final Settlement;2024-11-06 23:09:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Quote Requested;2024-11-06 23:18:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Initial Margin Calculation;2024-11-06 23:48:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Quote Provided;2024-11-07 00:03:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Trade Execution;2024-11-07 00:48:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;0.9885;0.0318;40060427.0;;;;;;
Case_1152;Trade Validation;2024-11-07 01:09:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Greeks Calculation;2024-11-07 01:26:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;0.91;0.04;40599.3;-250.1;;
Case_1152;Transaction Reporting Check;2024-11-07 01:49:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Risk Assessment;2024-11-07 01:54:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;1.61;29%
Case_1152;Settlement Instructions;2024-11-07 02:04:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Best Execution Validation;2024-11-07 02:30:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Trade Matching;2024-11-07 02:33:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Trade Confirmation;2024-11-07 02:49:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Premium Settlement;2024-11-07 03:34:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Strategy Validation;2024-11-07 03:48:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Exercise Decision;2024-11-07 03:58:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Collateral Management;2024-11-07 05:38:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Regulatory Reporting Generation;2024-11-07 08:18:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Trade Reconciliation;2024-11-07 12:32:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Position Reconciliation;2024-11-07 13:02:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1152;Trade Transparency Assessment;2024-11-07 16:08:10.504085;Options Desk A;EUR/GBP;Vanilla Call;Internal;Hedge Fund;Vol Surface Trading;;;;;;;;;
Case_1153;Trade Initiated;2024-11-08 19:18:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Volatility Surface Analysis;2024-11-08 19:50:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Market Data Validation;2024-11-08 20:15:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Trade Execution;2024-11-08 20:48:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;0.9049;0.0203;47769281.0;;;;;;
Case_1153;Premium Calculation;2024-11-08 21:39:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Quote Requested;2024-11-08 22:14:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Trade Validation;2024-11-08 23:18:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Trade Allocation;2024-11-08 23:37:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Quote Provided;2024-11-09 00:03:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Risk Assessment;2024-11-09 00:04:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;2.42;56%
Case_1153;Strategy Validation;2024-11-09 00:54:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Greeks Calculation;2024-11-09 00:59:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;0.67;0.141;49426.2;-2.04;;
Case_1153;Premium Settlement;2024-11-09 01:00:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Trade Matching;2024-11-09 02:06:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Trade Confirmation;2024-11-09 02:12:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Credit Check;2024-11-09 02:18:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Final Settlement;2024-11-09 03:00:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Initial Margin Calculation;2024-11-09 03:28:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Position Reconciliation;2024-11-09 03:32:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Collateral Management;2024-11-09 03:48:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Exercise Decision;2024-11-09 05:38:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Trade Reconciliation;2024-11-09 05:56:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1153;Settlement Instructions;2024-11-09 09:58:10.504085;Client Desk D;USD/CHF;Vanilla Call;Internal;Corporate;Gamma Scalping;;;;;;;;;
Case_1154;Trade Initiated;2024-11-03 19:18:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Market Data Validation;2024-11-03 19:53:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Volatility Surface Analysis;2024-11-03 20:06:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Premium Calculation;2024-11-03 20:57:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Strategy Validation;2024-11-03 22:14:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Confirmation;2024-11-03 22:33:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Premium Settlement;2024-11-03 22:54:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Quote Requested;2024-11-03 23:02:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Execution;2024-11-03 23:24:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;0.9385;0.0241;32249793.0;;;;;;
Case_1154;Quote Provided;2024-11-04 00:03:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Regulatory Reporting Generation;2024-11-04 00:15:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Best Execution Validation;2024-11-04 00:30:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;ISDA Master Agreement Check;2024-11-04 00:59:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Settlement Instructions;2024-11-04 01:08:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Transparency Assessment;2024-11-04 01:22:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Skew Calibration;2024-11-04 01:50:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Matching;2024-11-04 03:38:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Reconciliation;2024-11-04 04:18:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;CSA Verification;2024-11-04 04:22:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Exercise Decision;2024-11-04 04:37:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Collateral Management;2024-11-04 04:42:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Final Settlement;2024-11-04 06:30:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Allocation;2024-11-04 07:01:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Transaction Reporting Check;2024-11-04 07:54:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Greeks Calculation;2024-11-04 08:20:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;0.2;0.167;11391.83;-59.92;;
Case_1154;Credit Check;2024-11-04 09:04:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Risk Assessment;2024-11-04 09:06:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;3.65;60%
Case_1154;Position Reconciliation;2024-11-04 12:18:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;KYC Refresh Check;2024-11-04 12:18:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Trade Validation;2024-11-04 15:15:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Initial Margin Calculation;2024-11-04 17:18:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Market Making Spread Calculation;2024-11-04 19:18:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Surface Construction;2024-11-04 20:30:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Volatility Smile Analysis;2024-11-04 22:51:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1154;Client Limit Validation;2024-11-05 03:45:10.504085;Market Maker B;EUR/USD;Risk Reversal;Calypso;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1155;Trade Initiated;2024-10-21 19:18:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Market Data Validation;2024-10-21 19:29:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Quote Requested;2024-10-21 19:58:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Volatility Surface Analysis;2024-10-21 20:24:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Premium Calculation;2024-10-21 21:48:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Initial Margin Calculation;2024-10-21 22:18:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Credit Check;2024-10-21 22:27:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Quote Provided;2024-10-21 23:13:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Position Reconciliation;2024-10-21 23:18:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Trade Reconciliation;2024-10-21 23:20:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Trade Validation;2024-10-21 23:38:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Trade Execution;2024-10-21 23:42:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;1.0624;0.0396;46257523.0;;;;;;
Case_1155;Trade Confirmation;2024-10-22 01:32:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Strategy Validation;2024-10-22 04:24:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Best Execution Validation;2024-10-22 04:30:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Risk Assessment;2024-10-22 04:48:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;2.52;75%
Case_1155;Trade Allocation;2024-10-22 05:58:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Final Settlement;2024-10-22 06:06:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Trade Matching;2024-10-22 06:09:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Regulatory Reporting Generation;2024-10-22 06:34:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Greeks Calculation;2024-10-22 06:47:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;0.8;0.155;1691.03;-451.19;;
Case_1155;Collateral Management;2024-10-22 07:29:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Premium Settlement;2024-10-22 08:36:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Transaction Reporting Check;2024-10-22 08:43:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Exercise Decision;2024-10-22 09:06:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Settlement Instructions;2024-10-22 15:18:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1155;Trade Transparency Assessment;2024-10-22 19:03:10.504085;Client Desk D;GBP/USD;Vanilla Put;Internal;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1156;Trade Initiated;2024-10-24 19:18:10.504085;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1156;Market Data Validation;2024-10-24 19:58:10.504085;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1156;Quote Requested;2024-10-24 19:58:10.504085;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1156;Collateral Management;2024-10-24 20:28:10.504085;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1156;Trade Matching;2024-10-24 21:02:10.504085;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Delta Hedge;;;;;;;;;
Case_1156;Volatility Surface Analysis;2024-10-24 21:08:10.504085;Options Desk A;GBP/USD;Vanilla Put;Summit;Corporate;Delta Hedge;;;;;;;;;
